nsim,n_perm,n_1,n_2,n_3,I,g,a,distr,Model,distr_jtz,rho,ZP,pvaldPermPTtest,pvalePermPTtest,pvaldPerm,pvalePerm,pvaldPBstrp,pvalePBstrp,pvaldNPBstrp,pvaleNPBstrp
10000,1000,5,5,10,25,0.75,1,mixed,Model7,normal,0.5,TRUE,9.28,11.51,10.08,13.46,7.78,13.25,18.52,10.81
10000,1000,5,10,10,25,0.75,1,mixed,Model5,t.distr,0.5,TRUE,14.23,12.51,17.63,13.53,13.14,11.85,29.5,9.35
10000,1000,5,10,10,25,0.25,1,mixed,Model2,normal,0.5,TRUE,8.98,8.77,10.11,8.67,7.11,9.29,17.1,6.83
10000,1000,5,10,10,25,0,1,mixed,Model7,normal,0.5,TRUE,8.53,8.75,9.65,10.8,6.56,11.18,16.58,10.13
10000,1000,5,10,10,25,0.5,1,mixed,Model1,normal,0.5,TRUE,6.58,6.94,5.31,5.4,4.53,5.87,10.13,4.18
10000,1000,5,10,10,25,0.25,1,mixed,Model1,normal,0.5,TRUE,6.61,6.57,5.19,5.27,4.19,5.94,9.54,4.34
10000,1000,5,5,10,25,0.5,1,mixed,Model2,normal,0.5,TRUE,8.99,8.89,10.23,9.26,6.73,9.44,16.44,7.29
10000,1000,5,10,10,25,0.25,1,mixed,Model1,t.distr,0.5,TRUE,6.77,6.48,5.17,5.27,3.15,5.23,8.99,3.92
10000,1000,5,10,10,25,0.75,1,mixed,Model1,normal,0.5,TRUE,6.51,6.82,5.16,5.1,4.87,5.6,10.47,3.73
10000,1000,5,10,10,25,0.75,1,mixed,Model3,normal,0.5,TRUE,17.27,15.89,23.58,20.96,17.77,25.88,35.64,13.49
10000,1000,5,5,10,25,0.25,1,mixed,Model5,normal,0.5,TRUE,10.62,9.72,13.23,10.01,9.45,9.61,21.9,9.63
10000,1000,5,10,10,25,0.5,1,mixed,Model3,t.distr,0.5,TRUE,17.02,15.17,26.63,21.84,16.68,21.54,35.37,12.62
10000,1000,5,10,10,25,0.25,1,mixed,Model5,t.distr,0.5,TRUE,11.99,10.02,16.19,10.49,10.81,10.02,25.62,9.59
10000,1000,5,10,10,25,0,1,mixed,Model5,normal,0.5,TRUE,9.99,8.54,13.78,8.54,9.91,9.27,23.96,9.08
10000,1000,5,10,10,25,0.75,1,mixed,Model6,t.distr,0.5,TRUE,17.03,14.77,22.55,16.33,17.61,14.7,35.05,10.35
10000,1000,5,10,10,25,0,1,mixed,Model2,normal,0.5,TRUE,8.44,8.33,9.95,8.14,6.68,8.82,16.58,6.55
10000,1000,5,10,10,25,0.5,1,mixed,Model5,normal,0.5,TRUE,11.35,10.02,14.62,9.86,11.86,10.56,26.3,9.33
10000,1000,5,10,10,25,0.75,1,mixed,Model5,normal,0.5,TRUE,11.99,10.76,14.78,11.18,12.9,11.68,27.67,9.06
10000,1000,5,10,10,25,0.75,1,mixed,Model2,normal,0.5,TRUE,10.03,10.34,10.6,10.45,8.48,11.29,18.74,7.43
10000,1000,5,10,10,25,0,1,mixed,Model4,t.distr,0.5,TRUE,6.51,6.29,5.1,5.25,3.15,5.44,9.61,5.07
10000,1000,5,10,10,25,0.75,1,mixed,Model7,t.distr,0.5,TRUE,10.51,13.34,11.39,19.19,8.21,18.73,19.52,13.63
10000,1000,5,10,10,25,0,1,mixed,Model6,t.distr,0.5,TRUE,12.22,10.91,19.64,11.93,12.53,10.84,28.76,9.02
10000,1000,5,10,10,25,0.25,1,mixed,Model3,normal,0.5,TRUE,13.24,11.97,20.91,16.15,14.47,17.13,29.22,10.09
10000,1000,5,10,10,25,0.75,1,mixed,Model7,normal,0.5,TRUE,9.47,11.56,9.97,15.55,8.65,16.94,18.97,12.07
10000,1000,5,10,10,25,0.25,1,mixed,Model2,t.distr,0.5,TRUE,9.69,8.9,10.92,9.54,6.24,9.16,17.17,6.87
10000,1000,5,10,10,25,0.75,1,mixed,Model3,t.distr,0.5,TRUE,20.49,18.32,29.59,26.08,20.08,29.08,40.24,15.51
10000,1000,5,10,10,25,0,1,mixed,Model3,normal,0.5,TRUE,12,11.14,20.07,14.97,13.4,15.43,27.82,9.14
10000,1000,5,10,10,25,0.25,1,mixed,Model6,t.distr,0.5,TRUE,13.47,11.83,20.5,13,13.97,11.76,30.64,9.54
10000,1000,5,5,10,25,0.5,1,mixed,Model7,t.distr,0.5,TRUE,10,11.32,11.34,13.28,6.54,11.89,17.57,10.94
10000,1000,10,5,5,25,0.75,1,mixed,Model7,t.distr,0.5,TRUE,13.58,39.11,14.55,38.2,10.37,34.35,23.76,28.02
10000,1000,5,5,10,25,0.5,1,mixed,Model4,t.distr,0.5,TRUE,6.71,6.6,6.3,5.73,3.7,5.32,10.63,4.82
10000,1000,5,5,10,25,0.25,1,mixed,Model2,normal,0.5,TRUE,8.44,8.21,10.01,8.36,6.18,8.93,15.72,7.21
10000,1000,5,10,10,25,0.25,1,mixed,Model4,t.distr,0.5,TRUE,6.61,6.7,5.35,5.16,3.27,5.53,9.8,4.81
10000,1000,5,10,10,25,0.5,1,mixed,Model5,t.distr,0.5,TRUE,12.81,11.21,17.03,11.72,11.9,10.76,27.35,9.48
10000,1000,5,10,10,25,0.5,1,mixed,Model7,normal,0.5,TRUE,9.08,10.01,10.09,12.67,7.92,13.65,17.92,11.23
10000,1000,5,10,10,25,0.25,1,mixed,Model3,t.distr,0.5,TRUE,14.32,12.69,24.69,18.72,14.55,17.97,32.62,10.79
10000,1000,10,5,5,25,0.25,1,mixed,Model1,t.distr,0.5,TRUE,5.04,5.29,5.2,5.49,2.81,4.13,8.63,3.21
10000,1000,10,5,5,25,0,1,mixed,Model6,normal,0.5,TRUE,17.73,14.59,20.48,15.43,15.31,13.67,29.18,11.22
10000,1000,10,5,5,25,0.5,1,mixed,Model7,normal,0.5,TRUE,10.83,24.71,11.54,25.08,8.6,23.59,19.87,19.22
10000,1000,10,5,5,25,0.25,1,mixed,Model4,normal,0.5,TRUE,5,5.18,5.45,5.45,3.83,4.57,9.76,3.7
10000,1000,10,5,5,25,0.75,1,mixed,Model2,t.distr,0.5,TRUE,14.78,25.93,15.34,23.28,9.63,20.76,25,15.25
10000,1000,10,5,5,25,0.5,1,mixed,Model2,normal,0.5,TRUE,11.26,16.27,12.35,15.55,8.54,14.51,20.13,11.28
10000,1000,5,10,10,25,0,1,mixed,Model2,t.distr,0.5,TRUE,8.94,8.73,10.5,9.23,5.95,8.61,16.46,6.7
10000,1000,10,5,5,25,0.75,1,mixed,Model5,t.distr,0.5,TRUE,23.52,23.07,25.04,21.43,19.76,17.98,36.83,14.23
10000,1000,10,5,5,25,0.5,1,mixed,Model6,t.distr,0.5,TRUE,26.21,22.66,28.62,22.4,21.07,18.59,39.05,15
10000,1000,10,5,5,25,0.25,1,mixed,Model7,t.distr,0.5,TRUE,11.2,21.71,12.22,24.07,7.18,20.98,18.49,18.06
10000,1000,10,5,5,25,0.5,1,mixed,Model4,t.distr,0.5,TRUE,5.17,5.46,5.21,5.58,3.11,4.42,9.42,3.37
10000,1000,10,5,5,25,0.75,1,mixed,Model5,normal,0.5,TRUE,19.38,19.88,20.54,18.1,17.6,15.87,34.61,12.58
10000,1000,5,10,10,25,0.5,1,mixed,Model2,normal,0.5,TRUE,9.68,9.44,10.81,9.37,7.73,10.23,17.86,7.3
10000,1000,10,5,5,25,0.75,1,mixed,Model1,normal,0.5,TRUE,5.08,5.24,5.01,5.52,4.3,4.35,10.79,3
10000,1000,10,5,5,25,0,1,mixed,Model2,t.distr,0.5,TRUE,10.77,13.23,11.61,13.73,6.21,11.25,17.37,9.68
10000,1000,10,5,5,25,0,1,mixed,Model3,t.distr,0.5,TRUE,22.98,27.17,27.61,31.06,16.35,27.66,35.89,21.59
10000,1000,5,10,10,25,0.5,1,mixed,Model6,t.distr,0.5,TRUE,15.19,12.86,21.35,14.07,15.79,13.22,32.69,10.45
10000,1000,10,5,5,25,0.25,1,mixed,Model6,normal,0.5,TRUE,19.98,16.94,22.52,17.1,17.35,15.14,32.25,12.36
10000,1000,10,5,5,25,0,1,mixed,Model5,normal,0.5,TRUE,14.64,12.67,16.24,12.84,12.03,11.6,24.3,10.07
10000,1000,10,5,5,25,0,1,mixed,Model1,normal,0.5,TRUE,5.28,5.11,5.51,5.69,3.59,4.9,9.46,3.68
10000,1000,10,5,5,25,0,1,mixed,Model5,t.distr,0.5,TRUE,16.4,13.54,18.57,14.08,11.84,11.48,26.21,10.16
10000,1000,10,5,5,25,0,1,mixed,Model1,t.distr,0.5,TRUE,4.96,5.21,5.21,5.63,2.55,4.13,8.31,3.37
10000,1000,10,5,5,25,0.25,1,mixed,Model1,normal,0.5,TRUE,5.19,5.14,5.4,5.44,3.68,4.54,9.53,3.5
10000,1000,10,5,5,25,0.25,1,mixed,Model6,t.distr,0.5,TRUE,22.82,18.77,25.69,19.15,17.63,16.17,34.36,13.34
10000,1000,10,5,5,25,0.75,1,mixed,Model3,t.distr,0.5,TRUE,41.44,59.27,43.94,57.66,31.04,55.72,58.43,42.98
10000,1000,10,5,5,25,0.25,1,mixed,Model2,normal,0.5,TRUE,10.39,13.5,11.61,13.52,7.76,12.56,18.34,10.08
10000,1000,10,5,5,25,0.75,1,mixed,Model7,normal,0.5,TRUE,10.97,33.64,11.54,32.58,9.59,30.97,22.21,24.08
10000,1000,10,5,5,25,0.75,1,mixed,Model6,t.distr,0.5,TRUE,29.47,28.5,31.49,26.77,25.75,22.62,45.01,16.95
10000,1000,5,5,5,25,0.75,1,mixed,Model6,t.distr,0.5,TRUE,17.37,14.7,17.73,13.45,13.18,12.13,27.74,9.82
10000,1000,10,5,5,25,0.5,1,mixed,Model1,normal,0.5,TRUE,5.14,5.17,5.39,5.28,3.91,4.41,9.86,3.17
10000,1000,10,5,5,25,0.75,1,mixed,Model4,normal,0.5,TRUE,4.95,4.95,5.15,5.22,4.41,4.27,11.08,3.09
10000,1000,10,5,5,25,0.25,1,mixed,Model5,t.distr,0.5,TRUE,18.34,15.28,20.29,15.07,13.55,12.29,28.63,10.84
10000,1000,10,5,5,25,0,1,mixed,Model7,t.distr,0.5,TRUE,10.31,18.65,11.53,20.96,6.36,17.99,16.86,15.99
10000,1000,10,5,5,25,0.75,1,mixed,Model1,t.distr,0.5,TRUE,4.77,5.01,5.23,5.63,3.28,3.96,9.94,2.66
10000,1000,10,5,5,25,0,1,mixed,Model3,normal,0.5,TRUE,19.6,24.47,23.47,26.96,15.96,25.26,32.78,19.34
10000,1000,10,5,5,25,0,1,mixed,Model4,t.distr,0.5,TRUE,5.14,5.39,5.23,5.49,2.72,4.38,8.57,3.74
10000,1000,10,5,5,25,0.5,1,mixed,Model3,normal,0.5,TRUE,28.12,37.6,31.06,38.82,22.67,38.56,43.65,28.83
10000,1000,10,5,5,25,0.5,1,mixed,Model6,normal,0.5,TRUE,22.35,19.78,24.31,19.35,20.23,17.43,35.83,13.61
10000,1000,10,5,5,25,0.5,1,mixed,Model1,t.distr,0.5,TRUE,5.16,5.3,5.13,5.53,3.01,4.12,9.04,2.99
10000,1000,10,5,5,25,0.5,1,mixed,Model4,normal,0.5,TRUE,4.97,5.07,5.46,5.21,3.88,4.33,10.07,3.4
10000,1000,10,5,5,25,0.25,1,mixed,Model2,t.distr,0.5,TRUE,11.62,14.87,12.81,15.36,6.76,12.69,18.54,10.62
10000,1000,10,5,5,25,0.75,1,mixed,Model4,t.distr,0.5,TRUE,4.83,5.06,5.26,5.4,3.49,4.04,10.22,2.79
10000,1000,10,5,5,25,0.75,1,mixed,Model6,normal,0.5,TRUE,24.15,24.5,26.68,23.03,23,20.61,40.62,15.11
10000,1000,10,5,5,25,0.5,1,mixed,Model5,normal,0.5,TRUE,17.56,16.53,19.2,15.63,15.3,13.84,30.1,11.67
10000,1000,10,5,5,25,0.5,1,mixed,Model7,t.distr,0.5,TRUE,12.49,27.61,13.35,28.75,8.58,25.67,20.65,21.62
10000,1000,10,5,5,25,0.5,1,mixed,Model5,t.distr,0.5,TRUE,20.97,18.19,22.47,17.44,16.3,14.3,31.96,12.32
10000,1000,10,5,5,25,0.5,1,mixed,Model3,t.distr,0.5,TRUE,33.16,42.64,36.53,44.38,23.74,40.84,47.64,31.71
10000,1000,10,5,5,25,0,1,mixed,Model4,normal,0.5,TRUE,5.08,5.15,5.41,5.53,3.81,4.95,9.42,3.92
10000,1000,10,5,5,25,0.25,1,mixed,Model7,normal,0.5,TRUE,10.15,19.64,10.97,21.08,7.71,19.78,17.98,16.51
10000,1000,10,5,5,25,0.75,1,mixed,Model3,normal,0.5,TRUE,34.08,52.09,36,50.06,27.38,50.58,53,37.6
10000,1000,10,5,5,25,0.25,1,mixed,Model5,normal,0.5,TRUE,15.94,14.27,17.46,14.12,13.25,12.66,26.92,10.84
10000,1000,10,5,5,25,0.75,1,mixed,Model2,normal,0.5,TRUE,12.01,21.92,12.76,19.52,9.37,18.26,23.41,13.27
10000,1000,10,5,5,25,0,1,mixed,Model2,normal,0.5,TRUE,9.92,12.01,11.25,12.48,7.21,11.44,17.7,9.26
10000,1000,10,5,5,25,0,1,mixed,Model6,t.distr,0.5,TRUE,19.92,16.33,23.26,17.78,15.56,14.5,31.06,12.28
10000,1000,5,5,5,25,0.5,1,mixed,Model6,t.distr,0.5,TRUE,14.87,12.37,16.04,11.34,10.74,10.84,24.1,9.41
10000,1000,10,5,5,25,0.5,1,mixed,Model2,t.distr,0.5,TRUE,13.01,18.16,13.9,17.69,7.96,15.03,21.07,12.05
10000,1000,10,10,5,25,0.5,1,mixed,Model6,t.distr,0.5,TRUE,26.74,22.7,29.26,23.7,25.7,22.83,38.16,15.26
10000,1000,10,5,5,25,0.25,1,mixed,Model4,t.distr,0.5,TRUE,5.1,5.33,5.32,5.76,2.88,4.36,8.91,3.82
10000,1000,10,10,5,25,0.75,1,mixed,Model4,t.distr,0.5,TRUE,5.21,5.03,4.5,4.38,3.64,4.28,8.86,2.06
10000,1000,10,10,5,25,0.75,1,mixed,Model7,normal,0.5,TRUE,11.9,34.32,11.83,37.46,11.96,40.99,20.17,27.92
10000,1000,10,10,5,25,0.25,1,mixed,Model2,t.distr,0.5,TRUE,11.94,15.4,12.35,15.98,8.76,16.39,17.37,10.73
10000,1000,10,5,5,25,0.25,1,mixed,Model3,t.distr,0.5,TRUE,27.23,33.12,31.08,36.11,19.31,32.29,40.7,25.51
10000,1000,5,5,10,25,0.5,1,mixed,Model1,normal,0.5,TRUE,6.64,6.65,6.31,5.51,4.34,5.9,10.58,4.45
